,time,slide,mix_time
0,0.0,slide_0001.jpg,0.0
1,36.53333333333333,slide_0002.jpg,65.9555918367347
2,164.0,slide_0003.jpg,232.64702040816326
3,408.6,slide_0004.jpg,550.9008979591837
